Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,monthDateYear,postsInThatDay
488534,31812793,2018-11-01 22:50:14,Video,@giannis_an34 (Eastern Conference Player of the Week) works on attacking the rim prior to @bucks/@celtics matchup! (8:00pm @nbaontnt),133,4,Thursday,0,11,22,Evening,0.16666666666666666,"['@giannis_an34 ', '@celtics ']",1,1,0,0,[],False,2018-11-01,20
591248,31812793,2018-11-01 21:39:27,Video,"The 7-0 @bucks move the ball to free up space in the lane for the @giannis_an34 JAM! (??: 8pm/et, @nbaontnt) #FearTheDeer #NBABreakdown",135,3,Thursday,0,11,21,Evening,0.2727272727272727,"['@bucks ', '@giannis_an34 ']",1,1,0,0,['#FearTheDeer '],True,2018-11-01,20
334529,31812793,2018-11-01 19:53:04,Photo,CLEVELAND to host #NBAAllStar 2022! (repost @nbaallstar),56,1,Thursday,0,11,19,Evening,0.2857142857142857,[],0,0,0,0,['#NBAAllStar '],True,2018-11-01,20
488534,31812793,2018-11-01 17:50:43,Video,"Leading the team in PPG (16.6) & RPG (8.1), catch @jaytatum0 in action! @celtics vs. @bucks at 8pm/et @nbaontnt.",112,4,Thursday,0,11,17,Afternoon,0.21052631578947367,"['@jaytatum0 ', '@celtics ', '@bucks ']",1,1,0,0,[],False,2018-11-01,20
723947,31812793,2018-11-01 12:32:32,Video,Im doing anything just to win... Relive Derrick Roses unforgettable 50-point night. #ThisIsWhyWePlay,104,0,Thursday,0,11,12,Afternoon,0.07692307692307693,[],0,0,0,0,[],False,2018-11-01,20
718089,31812793,2018-11-01 11:57:13,Video,Fantastic finishes... we recap the most CLUTCH plays from around the Association last night!,92,0,Thursday,0,11,11,Morning,0.0,[],0,0,0,0,[],False,2018-11-01,20
433817,31784770,2018-11-01 05:48:51,Album,7 winners from Wednesdays Halloween hoops!,43,0,Thursday,0,11,5,Night,0.0,[],0,0,0,0,[],False,2018-11-01,20
433817,31784770,2018-11-01 05:16:49,Album,Who had the BEST NBA Halloween costume??,40,0,Thursday,0,11,5,Night,0.14285714285714285,[],0,0,0,0,[],False,2018-11-01,20
657395,31784770,2018-11-01 04:40:38,Video,Behind-the-back @jonasjerebko8 for @easymoneysniper SLAM! #DubNation,68,2,Thursday,0,11,4,Night,0.5,"['@jonasjerebko8 ', '@easymoneysniper ']",0,1,0,0,[],False,2018-11-01,20
369978,31784770,2018-11-01 03:38:40,Photo,A memorable 50 PTS for D.Rose! ??,33,0,Thursday,0,11,3,Night,0.14285714285714285,[],0,0,0,0,[],False,2018-11-01,20
890249,31784770,2018-11-01 03:19:29,Video,@kingjames finds a cutting @zo! #LakeShow,41,2,Thursday,0,11,3,Night,0.5,['@kingjames '],0,1,1,0,[],False,2018-11-01,20
723606,31784770,2018-11-01 02:45:58,Video,D.Rose tallies a CAREER-HIGH 50 PTS in the @timberwolves victory! #AllEyesNorth,79,1,Thursday,0,11,2,Night,0.18181818181818182,['@timberwolves '],1,0,0,0,[],False,2018-11-01,20
723606,31784770,2018-11-01 02:43:52,Video,Derrick Rose is greeted by his @timberwolves teammates following his 50-point performance & game-winning block! #ThisIsWhyWePlay,128,1,Thursday,0,11,2,Night,0.125,['@timberwolves '],1,0,0,0,[],False,2018-11-01,20
371461,31784770,2018-11-01 02:36:21,Photo,?? 50! ??,9,0,Thursday,0,11,2,Night,0.6666666666666666,[],0,0,0,0,[],False,2018-11-01,20
717751,31784770,2018-11-01 02:11:56,Video,@sdinwiddie_2508 sends it to OT in Brooklyn!,44,1,Thursday,0,11,2,Night,0.14285714285714285,['@sdinwiddie_2508 '],0,1,0,0,[],False,2018-11-01,20
717751,31784770,2018-11-01 01:57:24,Video,@vicoladipo creates space for the jumper!,41,1,Thursday,0,11,1,Night,0.16666666666666666,['@vicoladipo '],0,1,0,0,[],False,2018-11-01,20
854660,31784770,2018-11-01 01:12:29,Video,D.Rose doing it all! ??,23,0,Thursday,0,11,1,Night,0.2,[],0,0,0,0,[],False,2018-11-01,20
617475,31784770,2018-11-01 00:59:55,Video,Lets get Tropical! -@klaythompson #PhantomCam,48,1,Thursday,0,11,0,Night,0.2,['@klaythompson '],0,1,0,0,[],False,2018-11-01,20
785991,31784770,2018-11-01 00:53:07,Video,Back-to-back blocks by @andredrummondd! #DetroitBasketball ??,61,1,Thursday,0,11,0,Night,0.5,[],0,0,0,0,['#DetroitBasketball '],True,2018-11-01,20
779632,31784770,2018-11-01 00:06:31,Video,@bennythebull in the Halloween spirit! ??,41,1,Thursday,0,11,0,Night,0.3333333333333333,['@bennythebull '],0,1,0,0,[],False,2018-11-01,20
599346,31784770,2018-10-31 21:29:49,Video,"Dressed as the Black Panther, @vicoladipo has arrived at MSG for Halloween hoops action! @pacers vs. @nyknicks at 8pm/et on ESPN ?? ??",134,3,Wednesday,0,10,21,Evening,0.21739130434782608,"['@vicoladipo ', '@pacers ', '@nyknicks ']",1,1,0,0,[],False,2018-10-31,8
551775,31784770,2018-10-31 19:44:17,Video,"Averaging 28.3 PPG, 8 APG & 6 RPG...catch @demar_derozan in action! @spurs vs. @suns at 10:30pm/et on ESPN.",107,3,Wednesday,0,10,19,Evening,0.16666666666666666,"['@demar_derozan ', '@spurs ', '@suns ']",1,1,0,1,[],False,2018-10-31,8
674900,31784770,2018-10-31 16:31:36,Video,Kawhi Leonard puts up 31 points and 7 rebounds to help @raptors improve to 7-1!,79,1,Wednesday,0,10,16,Afternoon,0.06666666666666667,['@raptors '],1,0,0,0,[],False,2018-10-31,8
390077,31754126,2018-10-31 03:19:52,Album,Swipe to recap Tuesdays #KiaTipOff18 action!,45,0,Wednesday,0,10,3,Night,0.16666666666666666,[],0,0,0,0,['#KiaTipOff18 '],True,2018-10-31,8
786006,31754126,2018-10-31 02:32:13,Video,The lob... & the @russwest44 FINISH! #KiaTipOff18 ??,52,1,Wednesday,0,10,2,Night,0.375,['@russwest44 '],0,1,0,0,['#KiaTipOff18 '],True,2018-10-31,8
722853,31754126,2018-10-31 02:20:33,Video,?? @russwest44 drops it off to @stevenadams! #KiaTipOff18 #ThunderUp,68,2,Wednesday,0,10,2,Night,0.5555555555555556,['@russwest44 '],0,1,0,0,['#KiaTipOff18 '],True,2018-10-31,8
723619,31754126,2018-10-31 00:50:44,Video,@reggie_jackson trick shot to end the first half! #KiaTipOff18,62,1,Wednesday,0,10,0,Night,0.2222222222222222,['@reggie_jackson '],0,1,0,0,[],False,2018-10-31,8
786006,31754126,2018-10-31 00:00:07,Video,"He knows what you've been up to. @kobebryant, the #FIBAWC 2019 Global Ambassador, is watching you! ????",103,1,Wednesday,0,10,0,Night,0.17647058823529413,[],0,0,0,0,['#FIBAWC '],True,2018-10-31,8
1049127,31754126,2018-10-30 23:56:20,Video,?? @kyrieirving goes double behind-the-back! #KiaTipOff18,57,1,Tuesday,0,10,23,Evening,0.5,['@kyrieirving '],0,1,1,0,[],False,2018-10-30,16
717764,31754126,2018-10-30 23:03:39,Video,"Kawhi Leonard (26.6ppg, 8.0rpg) prepares for tonights @raptors action, as they look to remain undefeated at home!",114,1,Tuesday,0,10,23,Evening,0.058823529411764705,['@raptors '],1,0,0,0,[],False,2018-10-30,16
560823,31754126,2018-10-30 19:42:07,Video,Getting it done with DEFENSE... the 6-1 @raptors take on the @sixers tonight on @nbatv (7:30pm/et)! #KiaTipOff18 #WeTheNorth,124,3,Tuesday,0,10,19,Evening,0.2777777777777778,"['@raptors ', '@sixers ', '@nbatv ']",1,1,0,0,['#KiaTipOff18 '],True,2018-10-30,16
667943,31754126,2018-10-30 12:33:59,Video,Two HISTORIC performances... @stephencurry30s 13 threes in 2016 & @klaythompsons 14 threes last night. #KiaTipOff18,117,2,Tuesday,0,10,12,Afternoon,0.2,[],0,0,0,0,[],False,2018-10-30,16
398845,31722673,2018-10-30 04:36:17,Album,Nine winners in Mondays #KiaTipOff18 action!,45,0,Tuesday,0,10,4,Night,0.16666666666666666,[],0,0,0,0,['#KiaTipOff18 '],True,2018-10-30,16
362470,31722673,2018-10-30 04:00:04,Photo,52 PTS in 27 minutes of action for @klaythompson! #KiaTipOff18,62,1,Tuesday,0,10,4,Night,0.2,[],0,0,0,0,[],False,2018-10-30,16
786020,31722673,2018-10-30 03:25:16,Video,??????52 PTS on an NBA record 14 three-pointers made for @klaythompson! #KiaTipOff18,84,1,Tuesday,0,10,3,Night,0.25,[],0,0,0,0,[],False,2018-10-30,16
660107,31722673,2018-10-30 03:12:36,Video,@demar_derozan (34 PTS) seals the overtime victory for the @spurs! #KiaTipOff18,79,2,Tuesday,0,10,3,Night,0.2727272727272727,['@demar_derozan '],0,1,0,0,[],False,2018-10-30,16
384466,31722673,2018-10-30 01:47:41,Photo,13 3PM in 2016 x 14 3PM tonight. #KiaTipOff18,45,0,Tuesday,0,10,1,Night,0.1111111111111111,[],0,0,0,0,[],False,2018-10-30,16
710365,31722673,2018-10-30 01:39:25,Video,"@klaythompson sets an NBA record with 14 three-pointers made in a game! (Previous: @stephencurry30, 13 3PM, 11/7/2016) #KiaTipOff18",131,2,Tuesday,0,10,1,Night,0.16666666666666666,['@klaythompson '],0,1,0,0,[],False,2018-10-30,16
660107,31722673,2018-10-30 01:17:07,Video,@traeyoung threads the needle to @d_dedmon3! #KiaTipOff18,57,2,Tuesday,0,10,1,Night,0.42857142857142855,['@traeyoung '],0,1,0,0,[],False,2018-10-30,16
786020,31722673,2018-10-30 01:10:49,Video,@klaythompson put up 36 PTS with 10 three-pointers in the FIRST HALF! #KiaTipOff18 ??,85,1,Tuesday,0,10,1,Night,0.21428571428571427,['@klaythompson '],0,1,0,0,['#KiaTipOff18 '],True,2018-10-30,16
723632,31722673,2018-10-30 00:55:01,Video,"Rising through the lane, @markellefultz! #KiaTipOff18",53,1,Tuesday,0,10,0,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-10-30,16
602159,31722673,2018-10-30 00:27:24,Video,"Averaging 19.8 PPG & 10.3 APG, @kyle_lowry7 gets TOR ready! The 6-0 @raptors take on the 6-0 @bucks in Milwaukee. #KiaTipOff18",126,3,Tuesday,0,10,0,Night,0.19047619047619047,"['@kyle_lowry7 ', '@raptors ', '@bucks ']",1,1,0,0,[],False,2018-10-30,16
349403,31722673,2018-10-30 00:24:47,Photo,Congrats to Vince Carter of the @atlhawks for moving up to 8th on the NBAs ALL-TIME GAMES PLAYED list! #TrueToAtlanta #ThisIsWhyWePlay,135,1,Tuesday,0,10,0,Night,0.14285714285714285,['@atlhawks '],1,0,0,0,['#TrueToAtlanta '],True,2018-10-30,16
786020,31722673,2018-10-30 00:07:34,Video,@nvonleh with authority! #KiaTipOff18 ??,40,1,Tuesday,0,10,0,Night,0.6,['@nvonleh '],0,1,0,0,['#KiaTipOff18 '],True,2018-10-30,16
793270,31722673,2018-10-29 23:16:45,Video,Season 21 bounce! #KiaTipOff18,30,0,Monday,0,10,23,Evening,0.25,[],0,0,0,0,[],False,2018-10-29,11
793270,31722673,2018-10-29 23:13:21,Video,Its GAMETIME in Indiana! #OladipoAllAccess,43,0,Monday,0,10,23,Evening,0.2,[],0,0,0,0,[],False,2018-10-29,11
604897,31722673,2018-10-29 22:43:44,Video,"After scoring 40+ PTS in his last two games, @damianlillard prepares for tonights @trailblazers action!",104,2,Monday,0,10,22,Evening,0.13333333333333333,"['@damianlillard ', '@trailblazers ']",1,1,0,0,[],False,2018-10-29,11
609831,31722673,2018-10-29 21:51:26,Video,Who had YOUR favorite assist during Week 2... @giannis_an34 or @lukadoncic?? #StateFarmAssists,94,2,Monday,0,10,21,Evening,0.25,['@giannis_an34 '],0,1,0,0,[],False,2018-10-29,11
556296,31722673,2018-10-29 21:49:52,Video,@vicoladipo hits the floor for tonights @pacers/@trailblazers matchup! #OladipoAllAccess,89,3,Monday,0,10,21,Evening,0.3333333333333333,"['@vicoladipo ', '@trailblazers ']",1,1,0,0,[],False,2018-10-29,11
333566,31722673,2018-10-29 16:33:36,Album,The NBA STAT LEADERS through Week 2 of the 2018-19 season! Any surprises? #KiaTipOff18,86,0,Monday,0,10,16,Afternoon,0.07142857142857142,[],0,0,0,0,[],False,2018-10-29,11
263433,31722673,2018-10-29 14:41:27,Photo,Two 6-0 teams matchup for the FIRST TIME in @nbahistory... @raptors / @bucks tonight on NBA League Pass (8pm/et)! #KiaTipOff18,126,3,Monday,0,10,14,Afternoon,0.2,"['@raptors ', '@bucks ']",1,0,0,0,[],False,2018-10-29,11
312775,31689574,2018-10-29 04:49:36,Album,"The @warriors, @okcthunder, @utahjazz & @laclippers win during Sundays #KiaTipOff18 action!",92,4,Monday,0,10,4,Night,0.45454545454545453,"['@utahjazz ', '@laclippers ']",1,0,0,0,['#KiaTipOff18 '],True,2018-10-29,11
774822,31689574,2018-10-29 01:09:50,Video,@ygtrece nothing but net... from halfcourt! #KiaTipOff18,56,1,Monday,0,10,1,Night,0.2857142857142857,['@ygtrece '],0,1,0,0,[],False,2018-10-29,11
774822,31689574,2018-10-29 00:46:43,Video,?? @spidadmitchell ends the first half in style! #KiaTipOff18,61,1,Monday,0,10,0,Night,0.3333333333333333,['@spidadmitchell '],0,1,0,0,[],False,2018-10-29,11
774822,31689574,2018-10-29 00:35:22,Video,@desmith4 shifts through the lane! #KiaTipOff18,47,1,Monday,0,10,0,Night,0.3333333333333333,['@desmith4 '],0,1,0,0,[],False,2018-10-29,11
700343,31689574,2018-10-28 23:14:50,Video,@easymoneysniper ?? @money23green ?? @andre! #KiaTipOff18,57,3,Sunday,0,10,23,Evening,1.0,"['@easymoneysniper ', '@money23green ']",0,1,0,0,[],False,2018-10-28,20
770308,31689574,2018-10-28 22:19:25,Video,24 first half PTS (5/8 3FG) & a new NBA record of 7 consecutive games with 5+ three-pointers made for @stephencurry30! #KiaTipOff18,131,1,Sunday,0,10,22,Evening,0.09090909090909091,[],0,0,0,0,[],False,2018-10-28,20
777522,31689574,2018-10-28 22:04:24,Video,"A leader on & off the court... @vicoladipo spends time with his two dogs, Apollo & Zeus ????#OladipoAllAccess",109,1,Sunday,0,10,22,Evening,0.1111111111111111,['@vicoladipo '],0,1,0,0,[],False,2018-10-28,20
652970,31689574,2018-10-28 19:51:11,Video,@vicoladipo closes out @pacers practice with a halfcourt heave! Check our IG story for more #OladipoAllAccess.,110,2,Sunday,0,10,19,Evening,0.1875,"['@vicoladipo ', '@pacers ']",1,1,0,0,[],False,2018-10-28,20
413570,31661365,2018-10-28 03:53:40,Album,Nine winners in Saturdays #KiaTipOff18 action!,47,0,Sunday,0,10,3,Night,0.16666666666666666,[],0,0,0,0,['#KiaTipOff18 '],True,2018-10-28,20
375852,31661365,2018-10-28 02:56:42,Photo,"Congrats to Coach Gregg Popovich of the @spurs on becoming the 5th coach to surpass 1,200 wins! #GoSpursGo",106,1,Sunday,0,10,2,Night,0.1111111111111111,['@spurs '],1,0,0,1,[],False,2018-10-28,20
462093,31661365,2018-10-28 02:45:15,Photo,"Congrats to @KingJames of the @Lakers for moving up to 4th on the NBAs ALL-TIME 30-POINT GAMES list! 
#LakeShow #ThisIsWhyWePlay",129,2,Sunday,0,10,2,Night,0.15,"['@KingJames ', '@Lakers ']",0,1,0,0,['#LakeShow '],True,2018-10-28,20
774836,31661365,2018-10-28 02:39:21,Video,@paugasol gets UP for the putback SLAM! #KiaTipOff18,52,1,Sunday,0,10,2,Night,0.25,['@paugasol '],0,1,0,0,[],False,2018-10-28,20
869592,31661365,2018-10-28 02:19:04,Video,"With this bucket, @kingjames of the @lakers moves up to sixth on the all-time scoring list, passing @swish41! #ThisIsWhyWePlay",126,3,Sunday,0,10,2,Night,0.21052631578947367,"['@kingjames ', '@lakers ']",1,1,1,0,[],False,2018-10-28,20
462093,31661365,2018-10-28 02:03:48,Photo,"Congrats to  @KingJames  of the  @Lakers  for moving up to 6th on the NBAs ALL-TIME SCORING list! 
#LakeShow #ThisIsWhyWePlay",126,2,Sunday,0,10,2,Night,0.13043478260869565,"['@KingJames ', '@Lakers ']",0,1,0,0,['#LakeShow '],True,2018-10-28,20
462093,31661365,2018-10-28 01:55:04,Photo,"Congrats to @KingJames of the @Lakers for moving up to 6th on the NBAs ALL-TIME FIELD GOALS MADE list! 
#LakeShow #ThisIsWhyWePlay",131,2,Sunday,0,10,1,Night,0.14285714285714285,"['@KingJames ', '@Lakers ']",0,1,0,0,['#LakeShow '],True,2018-10-28,20
767754,31661365,2018-10-28 01:43:36,Video,???? @demar_derozan takes it STRONG for the @spurs! #KiaTipOff18,64,2,Sunday,0,10,1,Night,0.4444444444444444,['@demar_derozan '],0,1,0,0,[],False,2018-10-28,20
706816,31661365,2018-10-28 01:40:42,Video,@kuz breaks free for the @lakers! #KiaTipOff18,46,2,Sunday,0,10,1,Night,0.42857142857142855,['@kuz '],0,1,0,0,[],False,2018-10-28,20
774836,31661365,2018-10-28 01:33:50,Video,@markellefultz punches it home! #KiaTipOff18,44,1,Sunday,0,10,1,Night,0.4,['@markellefultz '],0,1,0,0,[],False,2018-10-28,20
706816,31661365,2018-10-28 01:31:09,Video,@giannis_an34 takes flight for the @bucks! #KiaTipOff18,55,2,Sunday,0,10,1,Night,0.42857142857142855,['@giannis_an34 '],0,1,0,0,[],False,2018-10-28,20
953277,31661365,2018-10-28 01:27:40,Video,@javalemcgee runs the floor for the oop from @kingjames! #KiaTipOff18,69,2,Sunday,0,10,1,Night,0.3,['@javalemcgee '],0,1,0,0,[],False,2018-10-28,20
706816,31661365,2018-10-28 01:18:46,Video,@_kw15 gets into the lane & finds @codyzeller! #KiaTipOff18,59,2,Sunday,0,10,1,Night,0.3333333333333333,['@_kw15 '],0,1,0,0,[],False,2018-10-28,20
1045015,31661365,2018-10-28 00:58:56,Video,@kingjames uses the window to himself! #KiaTipOff18,51,1,Sunday,0,10,0,Night,0.2857142857142857,['@kingjames '],0,1,1,0,[],False,2018-10-28,20
774836,31661365,2018-10-28 00:46:03,Video,Classic @dwyanewade on the baseline! #OneLastDance,50,1,Sunday,0,10,0,Night,0.3333333333333333,['@dwyanewade '],0,1,0,0,[],False,2018-10-28,20
701097,31661365,2018-10-28 00:30:46,Video,@joelembiids block sets up @markellefultz in transition!,57,2,Sunday,0,10,0,Night,0.2857142857142857,['@markellefultz '],0,1,0,0,[],False,2018-10-28,20
774836,31661365,2018-10-27 23:46:04,Video,@jrue_holiday11 off the dribble! #KiaTipOff18,45,1,Saturday,0,10,23,Evening,0.4,['@jrue_holiday11 '],0,1,0,0,[],False,2018-10-27,10
358816,31661365,2018-10-27 18:04:50,Album,4 unbeatens headline the current NBA Standings! #ThisIsWhyWePlay ...any surprises?,82,0,Saturday,0,10,18,Evening,0.1,[],0,0,0,0,['#ThisIsWhyWePlay '],True,2018-10-27,10
326092,31661365,2018-10-27 16:08:57,Photo,"6 - 0 
#WeTheNorth (repost @raptors)",36,1,Saturday,0,10,16,Afternoon,0.16666666666666666,[],0,0,0,0,['#WeTheNorth '],True,2018-10-27,10
422880,31634859,2018-10-27 04:55:22,Album,Swipe through to recap Fridays #KiaTipOff18 action!,52,0,Saturday,0,10,4,Night,0.14285714285714285,[],0,0,0,0,['#KiaTipOff18 '],True,2018-10-27,10
654802,31634859,2018-10-27 02:34:43,Video,@jrue_holiday11s jumper wins it for the @pelicansnba!,54,2,Saturday,0,10,2,Night,0.2857142857142857,[],0,0,0,0,[],False,2018-10-27,10
748425,31634859,2018-10-27 02:17:57,Video,@easymoneysniper puts 25 of his game-high 41 in the 4th to lead the @warriors!,78,2,Saturday,0,10,2,Night,0.14285714285714285,['@easymoneysniper '],0,1,0,0,[],False,2018-10-27,10
786895,31634859,2018-10-27 01:03:31,Video,Block Party in New Orleans!,27,0,Saturday,0,10,1,Night,0.0,[],0,0,0,0,[],False,2018-10-27,10
786895,31634859,2018-10-27 00:51:18,Video,The stepback... or the shimmy?,30,0,Saturday,0,10,0,Night,0.0,[],0,0,0,0,[],False,2018-10-27,10
382160,31634859,2018-10-27 00:31:41,Photo,????,4,0,Saturday,0,10,0,Night,1.0,[],0,0,0,0,[],False,2018-10-27,10
786895,31634859,2018-10-27 00:30:42,Video,She said YES!,13,0,Saturday,0,10,0,Night,0.0,[],0,0,0,0,[],False,2018-10-27,10
717816,31634859,2018-10-26 23:57:59,Video,@easymoneysniper breaks free at MSG!,36,1,Friday,0,10,23,Evening,0.2,['@easymoneysniper '],0,1,0,0,[],False,2018-10-26,20
786063,31634859,2018-10-26 23:03:46,Video,A quick glimpse into @therealpjtucker17s #NBAKicks rotation! ???? See a favorite?,82,1,Friday,0,10,23,Evening,0.2727272727272727,[],0,0,0,0,['#NBAKicks '],True,2018-10-26,20
713634,31634859,2018-10-26 22:45:26,Video,51 points last game...in 3 quarters. @stephencurry30 gets loose and signs autographs pregame at MSG!,100,1,Friday,0,10,22,Evening,0.06666666666666667,['@stephencurry30 '],0,1,1,0,[],False,2018-10-26,20
263931,31634859,2018-10-26 17:48:26,Album,?? the stat leaders among #NBARooks... any surprises?,53,0,Friday,0,10,17,Afternoon,0.25,[],0,0,0,0,[],False,2018-10-26,20
630725,31634859,2018-10-26 15:39:36,Video,?? @jaytatum0 in transition ?? #PhantomCam,42,1,Friday,0,10,15,Afternoon,0.6666666666666666,['@jaytatum0 '],0,1,0,0,[],False,2018-10-26,20
742550,31634859,2018-10-26 07:20:06,Video,The @celtics close out the road win on 16-1 run! #KiaTipOff18,61,1,Friday,0,10,7,Morning,0.18181818181818182,['@celtics '],1,0,0,0,[],False,2018-10-26,20
754050,31634859,2018-10-26 06:12:29,Video,@kingjames on tonights complete @lakers team effort & winning the @nbacares Community Assist Award presented by Kaiser Permanente for the off-season for the @ipromiseschool!,174,4,Friday,0,10,6,Morning,0.16666666666666666,"['@kingjames ', '@lakers ', '@nbacares ']",1,1,1,0,[],False,2018-10-26,20
363216,31634859,2018-10-26 06:02:15,Album,"The @celtics, @trailblazers, @detroitpistons & @lakers are each victorious in Thursdays #KiaTipOff18 action!",109,4,Friday,0,10,6,Morning,0.38461538461538464,"['@detroitpistons ', '@lakers ']",1,0,0,0,['#KiaTipOff18 '],True,2018-10-26,20
742550,31634859,2018-10-26 05:29:32,Video,The best from the @lakers down the stretch in their first home W! #kiatipoff18,78,1,Friday,0,10,5,Night,0.14285714285714285,['@lakers '],1,0,0,0,[],False,2018-10-26,20
984308,31575353,2018-10-26 05:04:13,Video,@kingjames ?? @kuz ??,21,2,Friday,0,10,5,Night,1.0,"['@kingjames ', '@kuz ']",0,1,1,0,[],False,2018-10-26,20
736556,31575353,2018-10-26 04:54:16,Video,@stephensonlance off the dribble!,33,1,Friday,0,10,4,Night,0.25,['@stephensonlance '],0,1,0,0,[],False,2018-10-26,20
612913,31575353,2018-10-26 04:02:43,Video,@kuz beats the first half buzzer to put the @lakers ahead @nbaontnt!,68,3,Friday,0,10,4,Night,0.25,"['@kuz ', '@lakers ']",1,1,0,0,[],False,2018-10-26,20
711268,31575353,2018-10-26 03:21:06,Video,@stephensonlance ?? @javalemcgee ??,35,2,Friday,0,10,3,Night,1.0,"['@stephensonlance ', '@javalemcgee ']",0,1,0,0,[],False,2018-10-26,20
